id,title,Rating,maincateg,platform,price1,actprice1,Offer %,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,Discount_Amount,cumulative_ratings
16315,RBK ASTRORIDE ESSENTIAL Walking Shoes For Women  (Black),3.3,Women,Flipkart,2387,5999,60.21,4.0,0.0,1.0,1.0,1.0,0,1,1,3612,52568.2999999993
833,Future-01 running shoes For Men  (Grey),4.0,Men,Flipkart,424,645,13.66,18506.0,2769.0,6219.0,5671.0,3724.0,714,1361,1,221,52572.2999999993
10456,Bellies For Women  (Maroon),4.1,Women,Flipkart,424,999,57.56,573.0,64.0,285.0,169.0,64.0,32,25,1,575,52576.399999999296
11519,Lace Up For Men  (Black),4.3,Men,Flipkart,1390,1399,0.64,949.0,149.0,572.0,204.0,80.0,35,58,0,9,52580.6999999993
2409,Throb M Running Shoes For Men  (Black),4.2,Men,Flipkart,1484,2699,45.02,5715.0,786.0,3192.0,1494.0,522.0,212,295,1,1215,52584.899999999296
957,Women Black Wedges Sandal,3.3,Women,Flipkart,263,449,30.07,139.0,18.0,41.0,12.0,30.0,14,41,0,186,52588.1999999993
5728,Women Girl's Fashion Stone Embellished Comfortable Soft Suede Slip On Bellies For Women  (Tan),3.9,Women,Flipkart,201,699,71.24,84.0,12.0,33.0,22.0,17.0,3,7,1,498,52592.0999999993
8459,Boots For Women  (Blue),3.8,Women,Flipkart,2036,2999,32.11,10.0,1.0,6.0,1.0,0.0,1,2,1,963,52599.9999999993
2191,Women Red Flats Sandal,4.1,Women,Flipkart,185,275,32.73,157.0,26.0,85.0,29.0,21.0,11,11,0,90,52604.0999999993
13785,Flip Flops,4.0,Women,Flipkart,389,499,22.04,93.0,15.0,47.0,21.0,11.0,6,8,0,110,52608.0999999993
2419,Pepsi Walking Shoes For Women  (Pink),4.2,Women,Flipkart,664,999,33.53,869.0,156.0,508.0,174.0,87.0,37,63,1,335,52612.2999999993
7092,Hyperon M Running Shoes For Men  (Navy),4.2,Men,Flipkart,1499,2999,50.02,12811.0,1597.0,7087.0,3278.0,1210.0,419,817,1,1500,52616.499999999294
15031,"Concave Pro X IDP Running Shoes For Women  (Black, Pink)",4.4,Women,Flipkart,990,3499,71.71,647.0,81.0,396.0,173.0,51.0,9,16,1,2509,52620.899999999296
9051,Women Brown Flats Sandal,4.2,Women,Flipkart,380,999,61.96,8345.0,1119.0,4714.0,1924.0,955.0,301,446,1,619,52625.09999999929
15364,NRGY Resurge Running Shoes For Women  (Black),4.2,Women,Flipkart,1067,3999,73.32,721.0,106.0,400.0,187.0,60.0,32,42,1,2932,52629.29999999929
18065,Wired SlipOn Running Shoes For Women  (Pink),4.5,Women,Flipkart,2998,2999,0.03,6.0,0.0,4.0,1.0,1.0,0,0,1,1,52633.79999999929
13548,"Men Olive, Tan Casual Sandal",4.2,Men,Flipkart,610,749,18.56,18326.0,2518.0,10038.0,4554.0,1930.0,663,1141,1,139,52637.99999999929
15774,Women Black Heels Sandal,4.3,Women,Flipkart,699,999,30.03,377.0,62.0,221.0,96.0,35.0,9,16,1,300,52642.29999999929
15898,Women Grey Bellies Sandal,4.1,Women,Flipkart,474,799,40.68,14.0,1.0,7.0,4.0,2.0,0,1,0,325,52646.39999999929
17949,Glarus M Running Shoes For Men  (Blue),4.2,Men,Flipkart,1374,2499,45.02,8210.0,1077.0,4594.0,2100.0,798.0,269,449,1,1125,52650.599999999286
10011,Agile t1 NM Wn s IDP Sneakers For Women  (Green),4.1,Women,Flipkart,1049,3999,73.77,118.0,20.0,63.0,29.0,9.0,5,12,1,2950,52654.699999999284
7477,Casuals For Men  (Red),4.3,Men,Flipkart,290,499,41.88,64.0,13.0,43.0,10.0,4.0,2,5,0,209,52658.99999999929
5000,Casual juties Jutis For Men  (Black),3.5,Men,Flipkart,335,999,66.47,43.0,4.0,17.0,9.0,2.0,8,7,0,664,52662.49999999929
12807,Mojaris For Men  (Blue),3.6,Men,Flipkart,399,999,60.06,76.0,12.0,32.0,15.0,10.0,6,13,0,600,52666.099999999286
20928,Slides,4.4,Women,Flipkart,294,499,41.08,324.0,36.0,197.0,78.0,26.0,12,11,0,205,52670.49999999929
14643,Women Gold Wedges Sandal,3.8,Women,Flipkart,578,999,42.14,88.0,15.0,34.0,25.0,14.0,4,11,0,421,52674.29999999929
7644,"Stoker.18 Badminton Shoes For Women  (Black, Grey)",4.2,Women,Flipkart,1559,4999,68.81,53.0,5.0,30.0,12.0,6.0,1,4,1,3440,52678.49999999929
2761,TOP SPEED XTREME LP Running Shoes For Men  (Blue),4.3,Men,Flipkart,999,2399,58.36,1004.0,150.0,580.0,239.0,96.0,34,55,0,1400,52682.79999999929
16201,Women Red Heels Sandal,3.9,Women,Flipkart,329,999,67.07,518.0,52.0,259.0,107.0,67.0,38,55,0,670,52686.69999999929
13165,ROYCE-2 Running Shoes For Men  (Blue),4.2,Men,Flipkart,949,1049,9.53,49125.0,7196.0,27282.0,11920.0,4924.0,1872,3127,1,100,52690.89999999929
17603,Slip On For Men  (Black),3.9,Men,Flipkart,325,999,67.47,894.0,154.0,450.0,165.0,129.0,56,94,0,674,52694.79999999929
11385,T STAR Women's Beautiful Classic Look Blue Denim Fashionable Sneaker Shoes,3.3,Women,Amazon,449,499,10.02,6.0,2.0,29.0,0.0,20.0,19,32,0,50,52698.09999999929
472,Women Pink Heels Sandal,3.9,Women,Flipkart,501,1016,50.05,397.0,55.0,195.0,123.0,46.0,31,38,1,515,52701.999999999294
6056,Synthetic Leather Casual Sneaker shoes for Women/girls Sneakers For Women  (White),4.2,Women,Flipkart,395,999,60.46,13189.0,1634.0,7319.0,2950.0,1455.0,563,902,1,604,52706.19999999929
8996,Women Red Flats Sandal,3.9,Women,Flipkart,249,599,58.43,6101.0,723.0,3043.0,1208.0,818.0,451,583,1,350,52710.09999999929
14520,SF Kart Cat III Sneakers For Women  (Black),4.3,Women,Flipkart,2014,5499,63.38,274.0,42.0,167.0,63.0,21.0,8,15,1,3485,52714.399999999296
651,Women Grey Flats Sandal,4.1,Women,Flipkart,323,935,69.57,103.0,10.0,70.0,18.0,16.0,2,9,0,612,52718.499999999294
15749,"Cushioned Athletic Running Shoes For Men  (Blue, Orange)",4.0,Men,Flipkart,739,1299,43.11,1954.0,303.0,1029.0,397.0,234.0,114,180,1,560,52722.499999999294
4655,Women Black Flats Sandal,4.1,Women,Flipkart,439,499,12.02,360.0,55.0,197.0,71.0,39.0,21,32,0,60,52726.59999999929
14466,Astroride Soul 2.0 Running Shoes For Women  (Grey),4.5,Women,Flipkart,1985,4999,60.29,23.0,1.0,14.0,7.0,1.0,1,0,1,3014,52731.09999999929
8974,Slipper for Women's Flip Flops Slides Home Open Toe Non Slip Green Slippers,3.7,Women,Flipkart,299,599,50.08,98.0,18.0,42.0,20.0,7.0,12,14,0,300,52734.79999999929
13621,Combo Pack of 3 Latest Collection Stylish casual sports running shoes Running Shoes For Men  (Multicolor),3.6,Men,Flipkart,699,1497,53.31,747.0,100.0,330.0,110.0,101.0,71,135,1,798,52738.39999999929
11066,"Latest Ankle Combat Boots | Anti-Slip, Lace-up, Fashion Casual Booties| Raniy, Winter- Snow Boots For Women  (Tan)",3.9,Women,Flipkart,898,1399,35.81,273.0,38.0,121.0,68.0,41.0,18,25,0,501,52742.29999999929
13928,PRINTHER3.0LACE Running Shoes For Women  (Black),4.0,Women,Flipkart,2891,6999,58.69,29.0,4.0,14.0,8.0,3.0,0,4,1,4108,52746.29999999929
1056,Bellies For Women  (Pink),3.6,Women,Flipkart,399,499,20.04,70.0,8.0,33.0,6.0,11.0,11,9,0,100,52749.89999999929
17924,Sparx Men SM-413 Casual Shoes,3.9,Men,Amazon,578,900,35.78,117.0,50.0,10.0,6.0,6.0,35,43,0,322,52753.79999999929
7319,Loafers For Men  (Brown),3.8,Men,Flipkart,1800,3999,54.99,26.0,4.0,10.0,9.0,3.0,1,3,1,2199,52757.59999999929
4773,Women Black Wedges Sandal,4.2,Women,Flipkart,251,279,10.04,3047.0,480.0,1745.0,679.0,348.0,114,161,1,28,52761.79999999929
107,Combo pack of 2 shoes for men Casuals For Men  (Multicolor),3.9,Men,Flipkart,603,1155,30.06,653.0,91.0,218.0,236.0,96.0,34,122,1,552,52765.69999999929
20708,"RAMEN Basketball Shoe For Men  (Black, White)",4.3,Men,Flipkart,1599,3299,51.53,11931.0,1638.0,7226.0,2895.0,884.0,304,622,1,1700,52769.999999999294
7605,Slides,3.9,Women,Flipkart,299,499,40.08,3955.0,542.0,1966.0,782.0,539.0,276,392,1,200,52773.899999999296
6198,Jutis For Women  (Multicolor),3.9,Women,Flipkart,299,499,40.08,7.0,2.0,1.0,4.0,2.0,0,0,0,200,52777.7999999993
18902,Girls Stylish Cut Work Design Sneakers For Women  (Pink),4.0,Women,Flipkart,349,499,30.06,1574.0,216.0,785.0,340.0,226.0,92,130,1,150,52781.7999999993
13301,Slip On For Men  (Brown),4.1,Men,Flipkart,539,899,40.04,148.0,21.0,72.0,43.0,19.0,7,7,1,360,52785.899999999296
20673,"Women's/Ladies/Female/Girls Lightweight Comfortable, Casualwear Black High Ankle Length Lace-Up Boots Boots For Women Boots For Women  (Maroon)",4.4,Women,Flipkart,525,999,47.45,5.0,0.0,3.0,1.0,1.0,0,0,0,474,52790.2999999993
14321,Flip Flops,4.1,Men,Flipkart,599,1299,53.89,99.0,9.0,56.0,20.0,9.0,7,7,0,700,52794.399999999296
2040,Running Shoes For Men  (Navy),3.5,Men,Flipkart,289,999,71.07,6088.0,658.0,2774.0,730.0,736.0,601,1247,0,710,52797.899999999296
16694,"Womens Walking Shoes Walking Shoes For Women  (White, Grey)",4.0,Women,Flipkart,499,999,50.05,1147.0,164.0,581.0,262.0,164.0,53,88,1,500,52801.899999999296
17127,Denill Ankle Length Sneakers High Tops For Women  (White),4.0,Women,Flipkart,475,999,52.45,130.0,16.0,66.0,27.0,19.0,7,11,1,524,52805.899999999296
13236,Derby For Men  (Black),3.9,Men,Flipkart,949,1999,52.53,29.0,4.0,13.0,7.0,4.0,2,3,1,1050,52809.7999999993
14799,Flip Flops,4.1,Men,Flipkart,974,1499,35.02,8.0,2.0,4.0,1.0,3.0,0,0,1,525,52813.899999999296
16230,Women Pink Flats Sandal,4.7,Women,Flipkart,261,799,67.33,7.0,1.0,5.0,2.0,0.0,0,0,0,538,52818.59999999929
2266,Jute Mojari For Men For Men  (Black),4.1,Men,Flipkart,445,999,55.46,14.0,2.0,7.0,3.0,3.0,1,0,0,554,52822.69999999929
12722,TORMO LACE Derby For Men  (Black),4.2,Men,Flipkart,1047,1299,19.4,564.0,81.0,294.0,162.0,58.0,16,34,1,252,52826.89999999929
612,"Wmns Revolution 3 Running Shoes For Women  (Black, Grey)",4.3,Women,Flipkart,1823,3787,52.75,1284.0,127.0,303.0,154.0,129.0,29,103,1,1964,52831.19999999929
4610,Derby For Men  (Black),4.3,Men,Flipkart,949,1999,52.53,40.0,7.0,24.0,8.0,5.0,1,2,0,1050,52835.499999999294
7083,Men Black Sandal,4.2,Men,Flipkart,714,849,15.9,9548.0,1407.0,5368.0,2419.0,874.0,342,545,1,135,52839.69999999929
15498,Women Gold Heels Sandal,3.3,Women,Flipkart,550,650,15.38,117.0,11.0,40.0,16.0,21.0,16,24,0,100,52842.999999999294
8690,Combat Army Boots For Men  (Black),4.1,Men,Flipkart,999,2299,56.55,779.0,114.0,409.0,180.0,86.0,33,71,1,1300,52847.09999999929
3463,Slides,3.8,Men,Flipkart,474,999,52.55,637.0,82.0,284.0,140.0,83.0,40,90,1,525,52850.899999999296
18055,BSS0023 Lace Up For Men  (Tan),4.0,Men,Flipkart,898,2995,70.02,1298.0,188.0,651.0,322.0,145.0,59,121,0,2097,52854.899999999296
3955,Zelt Sl 2.0 Ms Walking Shoes For Men  (Blue),4.3,Men,Flipkart,2399,4799,50.01,4719.0,589.0,2808.0,1122.0,361.0,130,298,1,2400,52859.1999999993
2486,Leather Semi-formals Slip On For Men  (Brown),4.1,Men,Flipkart,1738,5795,70.01,575.0,79.0,307.0,139.0,62.0,25,42,1,4057,52863.2999999993
8816,Ontario IDP Sneakers For Men  (Grey),4.0,Men,Flipkart,1379,2999,54.02,1565.0,188.0,796.0,361.0,154.0,79,175,1,1620,52867.2999999993
4755,"Mesh,Cricket, Badminton, Volly Ball, Sports Walking Shoes For Men  (Maroon)",3.8,Men,Flipkart,399,999,60.06,92440.0,11547.0,45128.0,16394.0,12473.0,6147,12298,1,600,52871.0999999993
11634,Women Off White Wedges Sandal,4.0,Women,Flipkart,499,1499,66.71,156.0,28.0,78.0,37.0,21.0,7,13,0,1000,52875.0999999993
17990,Mojaris For Men  (Maroon),5.0,Men,Flipkart,413,499,17.23,9.0,2.0,9.0,0.0,0.0,0,0,0,86,52880.0999999993
20474,Men Black Flats Sandal,4.0,Men,Flipkart,252,329,23.4,482.0,81.0,220.0,125.0,73.0,35,29,1,77,52884.0999999993
3153,Slip On For Women  (Black),4.1,Women,Flipkart,497,1799,72.37,12.0,1.0,6.0,3.0,1.0,2,0,1,1302,52888.1999999993
14674,party 73 Ethnic Ethnic Mule For Men  (Brown),4.1,Men,Flipkart,499,999,50.05,4354.0,650.0,2429.0,818.0,471.0,207,429,0,500,52892.2999999993
10125,Dancing Shoes For Men  (Grey),3.9,Men,Flipkart,555,999,44.44,3146.0,417.0,1750.0,467.0,321.0,176,432,0,444,52896.1999999993
4808,Slides,4.1,Men,Flipkart,180,999,81.98,8413.0,1140.0,4790.0,1470.0,949.0,459,744,1,819,52900.2999999993
9639,Escaper Pro Core Running Shoes For Women  (Black),4.4,Women,Flipkart,1100,3999,72.49,1874.0,239.0,1157.0,464.0,147.0,34,74,1,2899,52904.6999999993
18037,"COMBO-PF1-WHITE-PF1-BLACK Casuals For Men  (White, Black)",4.1,Men,Flipkart,699,1998,65.02,1496.0,221.0,872.0,256.0,156.0,68,144,1,1299,52908.7999999993
17172,HMS1008BLKBLK Slip On For Men  (Black),4.3,Men,Flipkart,539,599,10.02,3.0,0.0,2.0,0.0,1.0,0,0,1,60,52913.0999999993
18617,Genuine Leather Calf Length Boots For Women  (Black),4.0,Women,Flipkart,3562,6599,46.02,5.0,1.0,3.0,1.0,0.0,0,1,0,3037,52917.0999999993
726,Men Brown Sandal,4.0,Men,Flipkart,2786,4030,29.79,130.0,7.0,80.0,9.0,8.0,6,12,1,1244,52921.0999999993
3347,Slippers,4.7,Women,Flipkart,599,1199,50.04,3.0,0.0,2.0,1.0,0.0,0,0,1,600,52925.7999999993
13335,Double X Bellies For Women  (Yellow),4.0,Women,Flipkart,199,999,80.08,1839.0,308.0,843.0,494.0,262.0,94,146,1,800,52929.7999999993
11411,"Women Black, White Wedges Sandal",3.9,Women,Flipkart,499,999,50.05,274.0,39.0,126.0,71.0,35.0,15,27,1,500,52933.6999999993
5237,Girls Stylish Casual Sports Shoe Sneakers For Women  (White),4.2,Women,Flipkart,699,999,30.03,183.0,25.0,105.0,40.0,18.0,7,13,1,300,52937.899999999296
254,Flip Flops,2.9,Women,Flipkart,258,862,57.22,30.0,3.0,8.0,4.0,5.0,9,8,0,604,52940.7999999993
13042,Perfect Stylish Casual Shoes Boots For Women   Boots For Women  (White),4.1,Women,Flipkart,475,999,52.45,788.0,122.0,427.0,150.0,102.0,50,59,0,524,52944.899999999296
868,Stylish & Trendy Partywear Casual Sneaker Shoes For mens Sneakers For Men  (White),3.9,Men,Flipkart,362,1064,61.06,291.0,29.0,102.0,75.0,47.0,24,21,0,702,52948.7999999993
15580,Casuals For Men  (Navy),3.9,Men,Flipkart,956,3599,73.44,294.0,35.0,127.0,85.0,31.0,21,30,1,2643,52952.6999999993
5650,Drogo W Running Shoes For Women  (Black),4.4,Women,Flipkart,1615,2699,40.16,105.0,16.0,62.0,29.0,7.0,3,4,1,1084,52957.0999999993
304,Women Pink Bellies Sandal,3.8,Women,Flipkart,680,1044,33.53,187.0,25.0,143.0,118.0,24.0,12,19,1,364,52960.8999999993
9962,"Running Shoes For Women  (Pink, Grey)",3.9,Women,Flipkart,464,489,5.11,5465.0,811.0,2360.0,1506.0,827.0,303,469,1,25,52964.799999999304
12728,"Ruhi-04-GreyPink Running Shoes For Women  (Pink, Grey)",4.0,Women,Flipkart,575,599,4.01,4416.0,670.0,2112.0,1185.0,589.0,191,341,1,24,52968.799999999304
4883,Women Black Flats Sandal,4.1,Women,Flipkart,380,669,43.2,939.0,122.0,504.0,196.0,116.0,53,70,1,289,52972.8999999993
10699,"Party Wear Party Wear For Men  (Red, Black)",4.2,Men,Flipkart,547,999,45.25,1501.0,170.0,930.0,259.0,123.0,68,121,1,452,52977.0999999993
15673,Slippers,3.4,Men,Flipkart,664,1299,48.88,27.0,4.0,8.0,6.0,6.0,3,4,0,635,52980.4999999993
8934,Running Shoes For Men  (Grey),4.2,Men,Flipkart,569,999,43.04,236.0,26.0,127.0,58.0,30.0,10,11,1,430,52984.6999999993
8644,Women Grey Heels Sandal,3.8,Women,Flipkart,379,699,45.78,105.0,12.0,42.0,25.0,23.0,5,10,1,320,52988.4999999993
17795,Bellies For Women  (Tan),4.0,Women,Flipkart,379,999,62.06,599.0,73.0,259.0,186.0,79.0,31,41,1,620,52992.4999999993
6286,Combo Pack of 2 Casual Shoes Loafers For Men  (Multicolor),4.6,Men,Flipkart,525,999,47.45,306.0,44.0,150.0,60.0,1.0,0,0,1,474,52997.0999999993
1093,LSN05 For Women  (Black),4.1,Women,Flipkart,499,799,37.55,50.0,4.0,29.0,11.0,2.0,3,4,1,300,53001.1999999993
665,Jute Mojari For Men For Men  (Black),4.1,Men,Flipkart,368,857,55.46,14.0,2.0,9.0,4.0,3.0,4,3,0,489,53005.2999999993
17424,Asian Shoes Women's Multicolored Sneaker -7 UK (Set of 2 Pairs),4.0,Women,Amazon,555,555,0.0,94.0,57.0,11.0,6.0,7.0,25,51,1,0,53013.1999999993
18263,Women Red Bellies Sandal,4.9,Women,Flipkart,1499,2198,31.8,7.0,4.0,6.0,1.0,0.0,0,0,0,699,53018.0999999993
14931,m103 Running Shoes For Men  (Grey),3.8,Men,Flipkart,629,3245,80.62,79.0,8.0,43.0,13.0,5.0,4,14,0,2616,53021.8999999993
1611,Women Silver Flats Sandal,3.9,Women,Flipkart,289,699,58.66,125.0,15.0,62.0,27.0,16.0,6,14,1,410,53025.799999999304
3523,Boots For Women  (Black),4.5,Women,Flipkart,499,999,50.05,53.0,8.0,37.0,10.0,5.0,0,2,0,500,53030.299999999304
10662,Corporate Derby Lace Up Derby For Men  (Black),4.1,Men,Flipkart,798,799,0.13,5853.0,893.0,3101.0,1495.0,629.0,242,386,0,1,53034.3999999993
6893,Sparx Sm-482 Casual Sports Running Shoes For Men  (Black),4.2,Men,Flipkart,999,1349,25.95,4587.0,612.0,2661.0,973.0,389.0,183,381,1,350,53038.5999999993
11900,COBRABROWN3101 Casuals For Men  (Brown),3.9,Men,Flipkart,474,999,52.55,3757.0,540.0,1791.0,790.0,497.0,215,464,1,525,53042.4999999993
10856,Women Maroon Flats Sandal,3.8,Women,Flipkart,667,799,16.52,4.0,1.0,2.0,1.0,0.0,0,1,1,132,53046.299999999304
20201,Women Red Sports Sandal,2.8,Women,Flipkart,269,299,10.03,5.0,0.0,0.0,3.0,0.0,0,2,0,30,53049.09999999931
8515,Women Gold Flats Sandal,4.3,Women,Flipkart,315,999,68.47,306.0,44.0,331.0,60.0,34.0,20,26,1,684,53053.39999999931
9010,Women Multicolor Flats Sandal,4.2,Women,Flipkart,474,1498,68.36,34.0,8.0,17.0,5.0,10.0,0,0,1,1024,53057.59999999931
14495,"Men Black, Red Casual Sandal",3.9,Men,Flipkart,243,499,51.3,2921.0,375.0,1463.0,517.0,400.0,174,367,1,256,53061.49999999931
10720,Boots For Women  (Tan),3.5,Women,Flipkart,390,1299,69.98,32.0,3.0,14.0,5.0,3.0,3,7,1,909,53064.99999999931
17640,Men Black Casual Sandal,3.8,Men,Flipkart,539,599,10.02,240.0,13.0,101.0,68.0,32.0,11,28,0,60,53068.79999999931
11282,For Women  (Brown),4.2,Women,Flipkart,499,999,50.05,339.0,70.0,194.0,77.0,34.0,7,27,0,500,53072.99999999931
17252,Women Grey Flats Sandal,4.1,Women,Flipkart,449,899,50.06,6705.0,944.0,3335.0,1810.0,851.0,289,419,1,450,53077.09999999931
7327,"Sirena Sport Polka Black-Ultramarin Training & Gym Shoes For Women  (Grey, Blue)",4.3,Women,Flipkart,1496,4999,70.07,78.0,5.0,48.0,18.0,5.0,2,5,1,3503,53081.39999999931
16011,"Riya-04 Navy Pink Sports Shoes,Gym Shoes,Casual Shoes,Walking Shoes, Running Shoes For Women  (Navy, Pink)",4.1,Women,Flipkart,464,489,5.11,8944.0,1349.0,4620.0,2373.0,1064.0,340,545,1,25,53085.49999999931
20429,ZF - ALFIYA Sneaker/Casual/Outdoor/Dancing shoes for men Casuals For Men  (Black),3.6,Men,Flipkart,404,999,59.56,34.0,6.0,15.0,4.0,8.0,2,5,1,595,53089.09999999931
9368,Bellies For Women  (Black),3.6,Women,Flipkart,900,999,9.91,10.0,1.0,3.0,2.0,0.0,2,1,1,99,53092.699999999306
11947,Jutis For Women  (Multicolor),3.8,Women,Flipkart,249,499,50.1,216.0,26.0,104.0,44.0,19.0,14,35,1,250,53096.49999999931
12386,Synthetic Leather Casual Partywear New Stylish Boots Shoes For Women's And Girls Boots For Women  (Black),4.2,Women,Flipkart,398,1399,71.55,1256.0,182.0,791.0,212.0,114.0,43,96,1,1001,53100.699999999306
10535,Flip Flops,3.9,Women,Flipkart,299,1598,81.29,402.0,33.0,203.0,74.0,56.0,32,37,0,1299,53104.59999999931
6074,"Men Black, Grey Sports Sandal",4.2,Men,Flipkart,588,699,15.88,33023.0,4299.0,17855.0,8614.0,3437.0,1194,1923,1,111,53108.799999999304
2863,CASUAL SHOES Casuals For Women  (Black),4.3,Women,Flipkart,499,999,50.05,230.0,45.0,137.0,62.0,14.0,6,12,1,500,53113.09999999931
4739,Flyer Runner Engineer Knit Running Shoes For Men  (White),4.0,Men,Flipkart,2474,4499,45.01,281.0,28.0,158.0,53.0,25.0,13,32,1,2025,53117.09999999931
10879,Amazon Brand - Symbol Men's Synthetic Sneakers,4.0,Men,Amazon,499,499,0.0,76.0,61.0,11.0,3.0,13.0,29,46,1,0,53121.09999999931
12360,Women Black Heels Sandal,4.2,Women,Flipkart,479,999,52.05,235.0,33.0,144.0,42.0,23.0,13,13,1,520,53125.299999999304
18817,Royal jalsa juti for men | Formal jutis | Glossy mojaris Casuals For Men  (Tan),4.2,Men,Flipkart,499,1199,58.38,15.0,2.0,7.0,6.0,1.0,0,1,0,700,53129.4999999993
6962,Synthetic Leather Casual Partywear Boots Shoes For Women And Girls Boots For Women  (Grey),4.5,Women,Flipkart,398,999,60.16,61.0,11.0,43.0,9.0,5.0,2,2,0,601,53133.9999999993
9273,Jaipuri juti Bellies For Women  (Multicolor),4.1,Women,Flipkart,250,639,60.88,1371.0,153.0,796.0,217.0,137.0,84,137,1,389,53138.0999999993
5226,Sneakers For Women  (Multicolor),4.5,Women,Flipkart,525,998,47.39,11.0,1.0,5.0,5.0,0.0,0,0,1,473,53142.5999999993
17494,Ankle Strap Bellies Formal Texture Striped Casuals For Office And Parties Bellies For Women  (Grey),4.4,Women,Flipkart,379,899,57.84,181.0,19.0,113.0,41.0,15.0,6,6,1,520,53146.9999999993
7993,Running Shoes For Men  (Black),3.3,Men,Flipkart,285,999,71.47,52.0,3.0,21.0,7.0,6.0,4,14,0,714,53150.299999999304
3135,"Mojari Jutis For Women  (Black, Beige, Gold)",3.7,Women,Flipkart,268,499,46.29,59.0,6.0,27.0,11.0,7.0,5,9,0,231,53153.9999999993
5148,Men Black Casual Sandal,4.0,Men,Flipkart,1299,1999,35.02,436.0,45.0,195.0,122.0,63.0,19,37,1,700,53157.9999999993
17326,Men Brown Sandal,3.9,Men,Flipkart,449,999,55.06,800.0,135.0,354.0,207.0,100.0,48,91,1,550,53161.8999999993
18486,Running Shoes For Women  (Black),4.3,Women,Flipkart,499,1099,54.6,70.0,11.0,43.0,15.0,7.0,1,4,1,600,53166.199999999306
6393,"Women Tan, Black Sports Sandal",3.6,Women,Flipkart,584,1299,55.04,12.0,3.0,4.0,3.0,3.0,0,2,1,715,53169.799999999304
19228,Leather Formals Slip On For Men  (Black),4.0,Men,Flipkart,995,2495,60.12,28.0,0.0,13.0,6.0,6.0,2,1,0,1500,53173.799999999304
3782,By Bata CITY BOUNCE-SLIP ON Slip On Shoes For Men  (Black),4.0,Men,Flipkart,2397,3499,31.49,171.0,26.0,78.0,49.0,24.0,8,12,1,1102,53177.799999999304
9417,Etnic synthetic hand made Slip On For Men  (Tan),3.3,Men,Flipkart,349,899,61.18,9.0,1.0,4.0,0.0,2.0,1,2,0,550,53181.09999999931
2362,"Men White Sharwani Jutti Mojari Mojaris For Men  (White, Gold)",3.8,Men,Flipkart,499,799,37.55,183.0,15.0,93.0,27.0,23.0,9,31,0,300,53184.89999999931
6788,Slip On For Men  (Brown),4.0,Men,Flipkart,499,999,50.05,189.0,32.0,94.0,48.0,19.0,16,12,1,500,53188.89999999931
5355,Designer Jaipuri Silk Mojari Ethnic Wear Jutti Rajasthani Bellies for Women and Girls Bellies For Women  (Multicolor),4.0,Women,Flipkart,249,999,75.08,890.0,108.0,458.0,194.0,113.0,45,80,1,750,53192.89999999931
6755,Girls Canvas Heel Sneakers For Women  (Red),4.0,Women,Flipkart,599,649,7.7,14575.0,2331.0,7763.0,3041.0,1769.0,662,1342,1,50,53196.89999999931
12454,Jutis For Women  (Black),3.8,Women,Flipkart,294,599,50.92,9.0,2.0,3.0,2.0,1.0,1,2,0,305,53200.69999999931
17575,Mode XT TZ Wns Training & Gym Shoes For Women  (Grey),4.2,Women,Flipkart,3528,6999,49.59,88.0,8.0,53.0,19.0,7.0,2,7,1,3471,53204.89999999931
16927,Women Black Heels Sandal,4.3,Women,Flipkart,699,999,30.03,36.0,8.0,22.0,6.0,5.0,1,2,0,300,53209.19999999931
10069,Slippers,4.1,Women,Flipkart,298,599,50.25,87.0,7.0,49.0,13.0,11.0,9,5,1,301,53213.29999999931
1609,Women Silver Flats Sandal,4.1,Women,Flipkart,255,699,63.52,10877.0,1501.0,5884.0,2491.0,1330.0,506,667,1,444,53217.39999999931
